product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count
B07TR5HSR9,MemeHo® Smart Standard Multi-Purpose Laptop Table with Dock Stand/Study Table/Bed Table/Foldable,Computers&Accessories,656.0,1.0,56.0,4.3,25903
B0819ZZK5K,SanDisk Ultra Dual Drive Go USB Type C Pendrive for Mobile,Computers&Accessories,1.0,2.0,60.0,4.3,53464
B096VF5YYF,boAt Xtend Smartwatch with Alexa Built-in,Electronics,2.0,7.0,62.0,4.1,48448
B08QJJCY2Q,Tizum Mouse Pad/ Computer Mouse Mat with Anti-Slip Rubber Base | Smooth Mouse Control | Spill-Resistant Surface for Laptop,Computers&Accessories,169.0,299.0,43.0,4.4,5176
B07L5L4GTB,Epson 003 65 ml for EcoTank L1110/L3100/L3101/L3110/L3115/L3116/L3150/L3151/L3152/L3156/L5190 Black Ink Bottle,Computers&Accessories,309.0,404.0,24.0,4.4,8614
B07L8KNP5F,ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM,Electronics,599.0,1.0,57.0,3.8,60026
B08CF4SCNP,Quantum QHM-7406 Full-Sized Keyboard with,Computers&Accessories,299.0,599.0,50.0,3.8,3066
B09XX51X2G,STRIFF Laptop Tabletop Stand,Computers&Accessories,449.0,999.0,55.0,4.0,2102
B01M72LILF,Logitech M221 Wireless Mouse,Computers&Accessories,799.0,1.0,38.0,4.4,34852
B07KSMBL2H,AmazonBasics Flexible Premium HDMI Cable,Electronics,219.0,700.0,69.0,4.4,426972
B00LZLQ624,Classmate Soft Cover 6 Subject Spiral Binding Notebook,OfficeProducts,157.0,160.0,2.0,4.5,8618
B07DJLFMPS,HP 32GB Class 10 MicroSD Memory Card,Electronics,369.0,1.0,77.0,4.0,32625
B09GB5B4BK,HP 150 Wireless USB Mouse with Ergonomic,Computers&Accessories,599.0,899.0,33.0,4.0,4018
B015ZXUDD0,Duracell Rechargeable AA 1300mAh Batteries,Electronics,479.0,599.0,20.0,4.3,11687
B085DTN6R2,Portronics Konnect CL 20W POR-1067 Type-C to 8 Pin USB 1,Computers&Accessories,350.0,899.0,61.0,4.2,2262
B09PL79D2X,boAt Airdopes 181 in-Ear True Wireless Earbuds with ENx  Tech,Electronics,1.0,2.0,47.0,3.8,11015
B098K3H92Z,TP-Link USB Bluetooth Adapter for PC,Computers&Accessories,599.0,899.0,33.0,4.3,95116
B09KLVMZ3B,Portronics Konnect L 1,Computers&Accessories,159.0,399.0,60.0,4.1,4768
B084PJSSQ1,SanDisk Ultra Dual Drive Luxe USB Type C Flash Drive,Computers&Accessories,1.0,3.0,57.0,4.3,23022
B097R25DP7,Noise ColorFit Pulse Smartwatch with 3,Electronics,1.0,4.0,68.0,4.0,67951
B097C564GC,rts [2 Pack] Mini USB C Type C Adapter Plug,Computers&Accessories,294.0,4.0,94.0,4.3,4426
B08CYNJ5KY,HP 682 Black Original Ink Cartridge,Computers&Accessories,828.0,861.0,4.0,4.2,4567
B00Y4ORQ46,Logitech H111 Wired On Ear Headphones With Mic Black,Electronics,745.0,795.0,6.0,4.0,13797
B074CWD7MS,Digitek DTR 550 LW,Electronics,1.0,2.0,38.0,4.4,15137
B083342NKJ,MI Braided USB Type-C Cable for Charging Adapter,Computers&Accessories,349.0,399.0,13.0,4.4,18757
B09C6HXFC1,Duracell USB Lightning Apple Certified,Computers&Accessories,970.0,1.0,46.0,4.5,815
B00A0VCJPI,TP-Link TL-WA850RE Single_Band 300Mbps RJ45 Wireless Range Extender,Computers&Accessories,1.0,2.0,41.0,4.2,156638
B00UGZWM2I,COI Note Pad/Memo Book with Sticky Notes,OfficeProducts,198.0,800.0,75.0,4.1,9344
B00R1P3B4O,Fujifilm Instax Mini Single Pack 10 Sheets Instant Film for Fuji Instant Cameras,Electronics,549.0,549.0,0.0,4.5,4875
B0B3MWYCHQ,Fire-Boltt Ring 3 Smart Watch 1,Electronics,2.0,9.0,70.0,4.2,20881
B09DG9VNWB,Samsung Galaxy Watch4 Bluetooth,Electronics,12.0,29.0,60.0,4.3,4744
B09Y5MP7C4,Noise Buds Vs104 Bluetooth Truly Wireless in Ear Earbuds with Mic,Electronics,1.0,3.0,63.0,3.9,12452
B01DJJVFPC,Duracell Ultra Alkaline AAA Battery,Electronics,269.0,315.0,15.0,4.5,17810
B07DFYJRQV,JBL C200SI,Electronics,799.0,1.0,47.0,4.1,53648
B08L879JSN,Acer EK220Q 21,Computers&Accessories,6.0,13.0,54.0,4.2,2014
B08TDJNM3G,E-COSMOS 5V 1,Computers&Accessories,59.0,59.0,0.0,3.8,5958
B06XSK3XL6,boAt Dual Port Rapid Car Charger,Electronics,571.0,999.0,43.0,4.3,38221
B07YNTJ8ZM,Zebronics ZEB-COUNTY 3W Wireless Bluetooth Portable Speaker With Supporting Carry Handle,Electronics,549.0,999.0,45.0,3.9,64705
B09KGV7WSV,KINGONE Upgraded Stylus Pen,Electronics,2.0,5.0,65.0,4.3,17129
B08DPLCM6T,LG 80 cm,Electronics,13.0,21.0,39.0,4.3,11976
B07KR5P3YD,Zebronics Wired Keyboard,Computers&Accessories,448.0,699.0,36.0,3.9,17348
B08FB2LNSZ,JBL Tune 215BT,Electronics,1.0,2.0,50.0,3.7,87798
B01IBRHE3E,Gizga Essentials Professional 3-in-1 Cleaning Kit for Camera,Electronics,299.0,499.0,40.0,4.2,24432
B01N6LU1VF,SanDisk Ultra Dual 64 GB USB 3,Computers&Accessories,579.0,1.0,59.0,4.3,189104
B07XLML2YS,TP-Link Tapo 360° 2MP 1080p Full HD Pan/Tilt Home Security Wi-Fi Smart Camera| Alexa Enabled| 2-Way Audio| Night Vision| Motion Detection| Sound,Electronics,2.0,3.0,24.0,4.2,93112
B086WMSCN3,boAt Airdopes 171 in Ear Bluetooth True Wireless Earbuds with Upto 13 Hours Battery,Electronics,1.0,5.0,80.0,3.9,47521
B003B00484,Duracell Plus AAA Rechargeable Batteries,Electronics,399.0,499.0,20.0,4.3,27201
B085194JFL,tizum HDMI to VGA Adapter Cable 1080P for Projector,Electronics,279.0,499.0,44.0,3.7,10962
B09F6S8BT6,Samsung 80 cm,Electronics,13.0,22.0,41.0,4.3,16299
B003L62T7W,Logitech B100 Wired USB Mouse,Computers&Accessories,279.0,375.0,26.0,4.3,31534
B09P18XVW6,Noise Pulse Buzz 1,Electronics,2.0,4.0,50.0,3.9,7571
B00LZLPYHW,Classmate 2100117 Soft Cover 6 Subject Spiral Binding Notebook,OfficeProducts,137.0,160.0,14.0,4.4,6537
B09NHVCHS9,Flix Micro Usb Cable For Smartphone,Computers&Accessories,59.0,199.0,70.0,4.0,9377
B00NNQMYNE,AirCase Rugged Hard Drive Case for 2,Computers&Accessories,299.0,499.0,40.0,4.5,21010
B0B217Z5VK,Noise Buds VS402 Truly Wireless in Ear Earbuds,Electronics,1.0,3.0,55.0,3.9,3517
B07B88KQZ8,JBL Go 2,Electronics,1.0,2.0,33.0,4.3,63899
B01M4GGIVU,Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Computer Gaming Console TV Set Top Box,Electronics,199.0,699.0,72.0,4.2,12153
B07Z3K96FR,Robustrion Tempered Glass Screen Protector for iPad 10,Computers&Accessories,399.0,1.0,73.0,4.1,5730
B0756CLQWL,Redgear Pro Wireless Gamepad with 2,Computers&Accessories,1.0,3.0,58.0,4.2,25488
B004IO5BMQ,Logitech M235 Wireless Mouse,Computers&Accessories,699.0,995.0,30.0,4.5,54405
B09Z6WH2N1,STRIFF 12 Pieces Highly Flexible Silicone Micro USB Protector,Electronics,95.0,499.0,81.0,4.2,1949
B01HGCLUH6,TP-link N300 WiFi Wireless Router TL-WR845N | 300Mbps Wi-Fi Speed | Three 5dBi high gain Antennas | IPv6 Compatible | AP/RE/WISP Mode | Parental Control | Guest Network,Computers&Accessories,1.0,1.0,32.0,4.2,122478
B01N4EV2TL,Logitech MK240 Nano Wireless USB Keyboard,Computers&Accessories,1.0,1.0,25.0,4.3,7241
B08MZQBFLN,Callas Multipurpose Foldable Laptop Table with Cup Holder | Drawer | Mac Holder | Table Holder Study Table,Computers&Accessories,849.0,4.0,83.0,4.0,20457
B0752LL57V,Casio MJ-12D 150 Steps Check,OfficeProducts,440.0,440.0,0.0,4.5,8610
B08K4PSZ3V,Tukzer Capacitive Stylus Pen for Touch Screens Devices,Electronics,349.0,999.0,65.0,3.8,16557
B09Z28BQZT,Amazon Basics Multipurpose Foldable Laptop Table with Cup Holder,Computers&Accessories,599.0,3.0,85.0,3.9,1087
B094DQWV9B,Kanget [2 Pack] Type C Female to USB A Male Charger | Charging Cable Adapter Converter compatible for iPhone 14,Computers&Accessories,149.0,399.0,63.0,4.0,1540
B0BBMPH39N,Amazon Basics Magic Slate 8,Computers&Accessories,289.0,999.0,71.0,4.1,401
B097JQ1J5G,Zebronics ZEB-90HB USB Hub,Computers&Accessories,179.0,499.0,64.0,3.4,9385
B07YY1BY5B,Noise ColorFit Pro 2 Full Touch Control Smart Watch with 35g Weight,Electronics,1.0,4.0,70.0,4.0,92588
B08VRMK55F,Zebronics Zeb Buds C2 in Ear Type C Wired Earphones with Mic,Electronics,399.0,699.0,43.0,3.4,3454
B08CHZ3ZQ7,Redgear A-15 Wired Gaming Mouse with Upto 6400 DPI,Computers&Accessories,599.0,799.0,25.0,4.3,15790
B08SCCG9D4,JBL Commercial CSLM20B Auxiliary Omnidirectional Lavalier Microphone with Battery for Content Creation,Computers&Accessories,949.0,2.0,53.0,3.9,14969
B0972BQ2RS,Fire-Boltt India's No 1 Smartwatch Brand Ring Bluetooth Calling with SpO2,Electronics,2.0,9.0,75.0,4.1,42139
B00ZRBWPA0,Eveready Red 1012 AAA Batteries - Pack of 10,Electronics,159.0,180.0,12.0,4.3,989
B0B2DD66GS,SanDisk Extreme microSD UHS I Card 128GB for 4K Video on Smartphones,Electronics,1.0,2.0,54.0,4.5,19624
B09M869Z5V,Portronics MPORT 31C 4-in-1 USB Hub,Computers&Accessories,570.0,999.0,43.0,4.2,3201
B07W6VWZ8C,Infinity,Electronics,899.0,1.0,55.0,4.1,30469
B07Z1X6VFC,AirCase Protective Laptop Bag Sleeve fits Upto 13,Computers&Accessories,449.0,999.0,55.0,4.4,9940
B07YL54NVJ,Brand Conquer 6 in 1 with OTG,Computers&Accessories,549.0,999.0,45.0,4.3,7758
B0759QMF85,TP-Link AC750 Dual Band Wireless Cable Router,Computers&Accessories,1.0,2.0,36.0,4.3,68409
B00LM4X0KU,Parker Quink Ink Bottle,OfficeProducts,100.0,100.0,0.0,4.3,3095
B08PFSZ7FH,STRIFF Laptop Stand Adjustable Laptop Computer Stand Multi-Angle Stand Phone Stand Portable Foldable Laptop Riser Notebook Holder Stand Compatible for 9 to 15,Computers&Accessories,299.0,1.0,80.0,4.2,903
B012MQS060,Logitech MK215 Wireless Keyboard,Computers&Accessories,1.0,1.0,28.0,4.1,25771
B01MF8MB65,boAt Bassheads 225 in Ear Wired Earphones with Mic,Electronics,699.0,999.0,30.0,4.1,273189
B00LHZWD0C,Luxor 5 Subject Single Ruled Notebook - A4,OfficeProducts,252.0,315.0,20.0,4.5,3785
B08QDPB1SL,Duracell Chhota Power AA Battery Set of 10 Pcs,Electronics,190.0,220.0,14.0,4.4,2866
B07BRKK9JQ,Zebronics Zeb-Transformer Gaming Keyboard,Computers&Accessories,1.0,1.0,19.0,4.3,27223
B01EZ0X3L8,SanDisk Ultra 64 GB USB Pen Drives,Computers&Accessories,729.0,1.0,56.0,4.3,82356
B00LM4W1N2,Parker Classic Gold Gold Trim Ball Pen,OfficeProducts,480.0,600.0,20.0,4.3,5719
B0949SBKMP,boAt Flash Edition Smart Watch with Activity Tracker,Electronics,1.0,6.0,74.0,4.0,26880
B08YD264ZS,Tarkan Portable Folding Laptop Desk for Bed,Computers&Accessories,999.0,2.0,60.0,4.3,1690
B094JNXNPV,Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2,Computers&Accessories,299.0,399.0,25.0,4.0,2766
B00GZLB57U,Quantum RJ45 Ethernet Patch Cable/LAN Router Cable with Heavy Duty Gold Plated Connectors Supports Hi-Speed Gigabit Upto 1000Mbps,Computers&Accessories,238.0,699.0,66.0,4.4,8372
B07V82W5CN,HP USB Wireless Spill Resistance Keyboard,Computers&Accessories,1.0,2.0,39.0,4.0,7113
B077Z65HSD,boAt A400 USB Type-C to USB-A 2,Computers&Accessories,299.0,999.0,70.0,4.3,20850
B08HD7JQHX,HUMBLE Dynamic Lapel Collar Mic Voice Recording Filter Microphone for Singing Youtube SmartPhones,Computers&Accessories,199.0,499.0,60.0,3.3,2804
B0B31FR4Y2,Boult Audio Omega with 30dB ANC+ ENC,Electronics,1.0,9.0,80.0,3.7,1986
B09Y14JLP3,STRIFF UPH2W Multi Angle Tablet/Mobile Stand,Electronics,99.0,499.0,80.0,4.1,2451
B09ZHCJDP1,Amazon Basics Wireless Mouse | 2,Computers&Accessories,499.0,1.0,50.0,5.0,23
B08C4Z69LN,Crucial RAM 8GB DDR4 3200MHz CL22,Computers&Accessories,1.0,3.0,49.0,4.5,26194
B016XVRKZM,APC Back-UPS BX600C-IN 600VA / 360W,Computers&Accessories,3.0,4.0,20.0,3.9,15783
B00LHZW3XY,Luxor 5 Subject Single Ruled Notebook - A5 Size,OfficeProducts,125.0,180.0,31.0,4.4,8053
B098JYT4SY,Zebronics Zeb-Jaguar Wireless Mouse,Computers&Accessories,399.0,1.0,66.0,4.1,2809
B08CFCK6CW,Boult Audio Truebuds with 30H Playtime,Electronics,1.0,7.0,85.0,3.6,25910
B09P564ZTJ,Wembley LCD Writing Pad/Tab | Writing,Computers&Accessories,235.0,1.0,85.0,3.8,1173
B07MSLTW8Z,Gizga Essentials Multi-Purpose Portable,Computers&Accessories,549.0,1.0,73.0,3.6,6422
B09N6TTHT6,E-COSMOS Plug in LED Night Light Mini USB LED Light Flexible USB LED Ambient Light Mini USB LED Light,Computers&Accessories,89.0,99.0,10.0,4.2,241
B09W5XR9RT,Duracell USB C To Lightning Apple Certified,Computers&Accessories,970.0,1.0,51.0,4.4,184
B098R25TGC,Noise Buds VS201 V2 in-Ear Truly Wireless Earbuds with Dual Equalizer | with Mic | Total 14-Hour Playtime | Full Touch Control | IPX5 Water Resistance,Electronics,1.0,2.0,57.0,3.8,14629
B0B2PQL5N3,Lapster Gel Mouse pad with Wrist Rest,Computers&Accessories,230.0,999.0,77.0,4.2,1528
B07DKZCZ89,Gizga Essentials Earphone Carrying Case,Electronics,119.0,499.0,76.0,4.3,15032
B08GYG6T12,SanDisk Ultra SDHC UHS-I Card 32GB 120MB/s R for DSLR Cameras,Electronics,449.0,800.0,44.0,4.4,69585
B09BN2NPBD,DIGITEK®,Electronics,1.0,3.0,51.0,4.1,14371
B00J4YG0PC,Classmate Long Notebook - 140 Pages,OfficeProducts,561.0,720.0,22.0,4.4,3182
B073BRXPZX,Lenovo 300 Wired Plug,Computers&Accessories,289.0,590.0,51.0,4.4,25886
B08LHTJTBB,Dyazo 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Tabletop Laptop/Desktop Riser Stand Holder Compatible for MacBook,Computers&Accessories,599.0,1.0,70.0,4.4,4736
B07VTFN6HM,Western Digital WD 2TB My Passport Portable Hard Disk Drive,Computers&Accessories,5.0,7.0,24.0,4.4,73005
B008QS9J6Y,Logitech C270 Digital HD Webcam with Widescreen HD Video Calling,Computers&Accessories,1.0,2.0,23.0,4.3,20398
B09M8888DM,Portronics MPORT 31 4 Ports USB Hub,Computers&Accessories,499.0,799.0,38.0,4.3,2125
B07Z1YVP72,AirCase Protective Laptop Bag Sleeve fits Upto 15,Computers&Accessories,449.0,999.0,55.0,4.3,11330
B082FTPRSK,Zinq Five Fan Cooling Pad,Computers&Accessories,999.0,1.0,50.0,4.2,27441
B09RF2QXGX,Gizga Essentials Webcam Cover,Computers&Accessories,69.0,299.0,77.0,4.3,255
B01KK0HU3Y,HP Z3700 Wireless Optical Mouse with USB Receiver,Computers&Accessories,899.0,1.0,40.0,4.2,23174
B07JF9B592,MAONO AU-400 Lavalier Auxiliary Omnidirectional Microphone,MusicalInstruments,478.0,699.0,32.0,3.8,20218
B086394NY5,TABLE MAGIC Multipurpose Laptop Table Mat Finish Top Work at Home Study Table,Computers&Accessories,1.0,2.0,44.0,4.3,11074
B00NH11PEY,AmazonBasics USB 2,Computers&Accessories,199.0,750.0,73.0,4.5,74976
B017PDR9N0,GIZGA Essentials Portable Tabletop Tablet Stand Mobile Holder,Computers&Accessories,149.0,499.0,70.0,4.1,25607
B07NC12T2R,boAt Stone 650 10W Bluetooth Speaker with Upto 7 Hours Playback,Electronics,1.0,4.0,64.0,4.2,41226
B07WKBD37W,ESnipe Mart Worldwide Travel Adapter with Build in Dual USB Charger Ports with 125V 6A,HomeImprovement,425.0,999.0,57.0,4.0,2581
B08JMC1988,boAt Stone 180 5W Bluetooth Speaker with Upto 10 Hours Playback,Electronics,999.0,2.0,60.0,4.1,18331
B09GFN8WZL,Portronics Ruffpad 8,Computers&Accessories,378.0,999.0,62.0,4.1,1779
B095X38CJS,BRUSTRO Copytinta Coloured Craft Paper A4 Size 80 GSM Mixed Bright Colour 40 Sheets Pack,OfficeProducts,99.0,99.0,0.0,4.3,388
B07ZKD8T1Q,Cuzor 12V Mini ups for WiFi Router | Power Backup up to 4 Hours | Replaceable Battery | Ups for Wi-Fi Router,Computers&Accessories,1.0,2.0,50.0,4.5,8656
B07G3YNLJB,Crucial BX500 240GB 3D NAND SATA 6,Computers&Accessories,1.0,3.0,41.0,4.5,92925
B00P93X2H6,Classmate Pulse Spiral Notebook - 240 mm x 180 mm,OfficeProducts,67.0,75.0,11.0,4.1,1269
B0798PJPCL,Portronics My buddy plus Adjustable Laptop cooling Table,Computers&Accessories,1.0,2.0,30.0,4.3,17394
B09GFWJDY1,ZEBRONICS Zeb-Evolve Wireless in Ear Neckband Earphone with Supporting Bluetooth v5,Electronics,499.0,1.0,67.0,3.6,9169
B09MZ6WZ6V,INOVERA World Map Extended Anti Slip Rubber Gaming Stitched Mouse Pad Desk Mat for Computer Laptop,Computers&Accessories,499.0,999.0,50.0,4.4,1030
B094QZLJQ6,Seagate One Touch 2TB External HDD with Password Protection – Black,Computers&Accessories,5.0,7.0,28.0,4.5,50273
B07L3NDN24,ZEBRONICS Zeb-Fame 5watts 2,Electronics,499.0,799.0,38.0,3.9,6742
B08WD18LJZ,TVARA LCD Writing Tablet 8,Computers&Accessories,249.0,600.0,59.0,4.0,1208
B09CMM3VGK,Ambrane 60W / 3A Type C Fast Charging Unbreakable 1,Computers&Accessories,179.0,499.0,64.0,4.0,1933
B06XDKWLJH,Western Digital WD 1,Computers&Accessories,4.0,5.0,22.0,4.4,25006
B01J1CFO5I,Redgear MP35 Speed-Type Gaming Mousepad,Computers&Accessories,299.0,550.0,46.0,4.6,33434
B07J2NGB69,Lenovo 400 Wireless Mouse,Computers&Accessories,629.0,1.0,55.0,4.4,6301
B00MUTWLW4,Logitech K480 Wireless Multi-Device Keyboard for Windows,Computers&Accessories,2.0,3.0,21.0,4.4,22618
B08QSC1XY8,Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable QC 3,Computers&Accessories,389.0,1.0,65.0,4.3,974
B017NC2IPM,RESONATE RouterUPS CRU12V2A | Zero Drop | UPS for WiFi Router | Mini UPS | Up to 4 Hours PowerBackup | Battery Replacement Program | Router UPS Compatible with 12V <2A Routers,Computers&Accessories,1.0,2.0,38.0,4.3,20342
B00N1U7JXM,3M Post-it Sticky Note Cube,OfficeProducts,90.0,175.0,49.0,4.4,7429
B08HQL67D6,OFIXO Multi-Purpose Laptop Table/Study Table/Bed Table/Foldable,Computers&Accessories,599.0,599.0,0.0,4.0,26423
B09RKFBCV7,Fire-Boltt Ninja Calling 1,Electronics,1.0,7.0,75.0,4.2,31305
B08KHM9VBJ,Airtel AMF-311WW Data Card,Computers&Accessories,2.0,3.0,35.0,3.8,11213
B01IOZUHRS,Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter Isi Certified,Computers&Accessories,179.0,499.0,64.0,4.1,10174
B00CEQEGPI,Logitech MK270r USB Wireless Keyboard,Computers&Accessories,1.0,2.0,41.0,4.2,17413
B08B6XWQ1C,DIGITEK®,Electronics,349.0,995.0,65.0,4.2,6676
B01DGVKBC6,FEDUS Cat6 Ethernet Cable,Computers&Accessories,287.0,499.0,42.0,4.4,8076
B008FWZGSG,Samsung Original Type C to C Cable - 3,Computers&Accessories,599.0,599.0,0.0,4.3,355
B08JD36C6H,Kingston DataTraveler Exodia DTX/32 GB Pen Drive USB 3,Computers&Accessories,349.0,450.0,22.0,4.1,18656
B00E3DVQFS,Duracell Rechargeable AA 2500mAh Batteries,Electronics,879.0,1.0,21.0,4.4,31599
B0B4HJNPV4,pTron Solero T351 3,Computers&Accessories,199.0,999.0,80.0,3.9,1075
B00BN5SNF0,ENVIE®,Electronics,250.0,250.0,0.0,3.9,13971
B09SGGRKV8,ZEBRONICS Zeb-Buds 30 3,Electronics,199.0,499.0,60.0,3.6,2492
B07XLCFSSN,Amazonbasics Nylon Braided Usb-C To Lightning Cable,Computers&Accessories,899.0,1.0,53.0,4.4,13552
B09RZS1NQT,Sounce 65W OnePlus Dash Warp Charge Cable,Computers&Accessories,199.0,999.0,80.0,4.0,575
B084BR3QX8,LAPSTER Accessories Power Cable Cord 2 Pin Laptop Adapter,Computers&Accessories,149.0,999.0,85.0,3.5,2523
B09VC2D2WG,Portronics Ruffpad 12E Re-Writable LCD Writing Pad with 30,Computers&Accessories,469.0,1.0,69.0,4.1,352
B09163Q5CD,Verilux® USB C Hub Multiport Adapter- 6 in 1 Portable Aluminum Type C Hub with 4K HDMI Output,Computers&Accessories,1.0,1.0,38.0,4.1,1662
B08K9PX15C,Zebronics Zeb Wonderbar 10 USB Powered 2,Computers&Accessories,849.0,1.0,43.0,4.0,7352
B083RD1J99,HP Wired Mouse 100 with 1600 DPI Optical Sensor,Computers&Accessories,328.0,399.0,18.0,4.1,3441
B09Z7YGV3R,Anjaney Enterprise Smart Multipurpose Foldable Laptop Table with Cup Holder,Computers&Accessories,269.0,699.0,62.0,4.0,93
B00N3XLDW0,ENVIE ECR-20 Charger for AA,Electronics,299.0,400.0,25.0,3.8,40895
B07Z53L5QL,ProElite Faux Leather Smart Flip Case Cover for Apple iPad 10,Computers&Accessories,549.0,1.0,63.0,4.3,11006
B00P93X0VO,Classmate Pulse 6 Subject Notebook - Unruled,OfficeProducts,114.0,120.0,5.0,4.2,8938
B07SBGFDX9,Pentonic Multicolor Ball Point Pen,OfficeProducts,120.0,120.0,0.0,4.1,4308
B09C6HWG18,Duracell Type C To Type C 5A,Computers&Accessories,970.0,1.0,51.0,4.2,462
B00NH11KIK,AmazonBasics USB 2,Computers&Accessories,209.0,695.0,70.0,4.5,107686
B07X2L5Z8C,Logitech Pebble M350 Wireless Mouse with Bluetooth,Computers&Accessories,1.0,2.0,35.0,4.6,10652
B00VA7YYUO,Apsara Platinum Pencils Value Pack - Pack of 20,Home&Kitchen,99.0,99.0,0.0,4.3,5036
B07L9FW9GF,Zebronics Zeb-Power Wired USB Mouse,Computers&Accessories,149.0,249.0,40.0,4.0,5057
B08D64C9FN,Ant Esports GM320 RGB Optical Wired Gaming Mouse | 8 Programmable Buttons | 12800 DPI,Computers&Accessories,575.0,2.0,79.0,4.2,8537
B07XJYYH7L,Wecool Nylon Braided Multifunction Fast Charging Cable For Android Smartphone,Computers&Accessories,333.0,999.0,67.0,3.3,9792
B00LOD70SC,Pilot V7 Liquid Ink Roller Ball Pen,OfficeProducts,178.0,210.0,15.0,4.3,2450
B09X76VL5L,boAt Airdopes 191G True Wireless Earbuds with ENx™ Tech Equipped Quad Mics,Electronics,1.0,3.0,54.0,3.7,676
B091JF2TFD,Boult Audio BassBuds Oak in-Ear Wired Earphones with 10mm Extra Bass Driver,Electronics,499.0,1.0,62.0,3.9,1173
B07S7DCJKS,IT2M Designer Mouse Pad for Laptop/Computer,Computers&Accessories,199.0,499.0,60.0,4.3,9998
B09NC2TY11,Noise ColorFit Ultra Buzz Bluetooth Calling Smart Watch with 1,Electronics,2.0,5.0,58.0,4.1,5852
B0BDS8MY8J,Lapster Caddy for ssd,Computers&Accessories,199.0,999.0,80.0,4.2,362
B09X7DY7Q4,SanDisk Extreme SD UHS I 64GB Card for 4K Video for DSLR,Electronics,939.0,1.0,48.0,4.5,205052
B09YV575RK,Fire-Boltt Ring Pro Bluetooth Calling,Electronics,2.0,9.0,75.0,4.0,9090
B08LW31NQ6,Lenovo 600 Bluetooth 5,Computers&Accessories,1.0,2.0,50.0,4.5,4099
B09ND94ZRG,Boult Audio Airbass Propods X TWS Bluetooth Truly Wireless in Ear Earbuds with Mic,Electronics,1.0,5.0,82.0,3.5,12966
B00P93X6EK,Classmate Soft Cover 6 Subject Spiral Binding Notebook,OfficeProducts,157.0,160.0,2.0,4.5,4428
B07KRCW6LZ,TP-Link Nano AC600 USB Wi-Fi Adapter,Computers&Accessories,999.0,1.0,38.0,4.3,12093
B0994GP1CX,LS LAPSTER Quality Assured Universal Silicone 15,Computers&Accessories,115.0,999.0,88.0,3.3,5692
B07H8W9PB6,KLAM LCD Writing Tablet Screenwriting Toys Board Smart Digital E-Note Pad 8,Computers&Accessories,175.0,499.0,65.0,4.1,21
B09NNHFSSF,CP PLUS 2MP Full HD Smart Wi-fi CCTV Security Camera | 360° with Pan Tilt | Two Way Talk | Cloud Monitor | Motion Detect | Night Vision | Supports SD Card,Electronics,1.0,4.0,57.0,3.8,1880
B08D9NDZ1Y,HP Deskjet 2331 Colour Printer,Computers&Accessories,3.0,4.0,8.0,3.5,21762
B0085IATT6,D-Link DIR-615 Wi-fi Ethernet-N300 Single_band 300Mbps Router,Computers&Accessories,899.0,1.0,50.0,4.1,22375
B08WJ86PV2,RPM Euro Games Gaming Mousepad Speed Type Extended Large,Computers&Accessories,299.0,990.0,70.0,4.5,2453
B078HRR1XV,Wacom One by CTL-472/K0-CX Digital Drawing Graphics Pen Tablet,Computers&Accessories,3.0,4.0,30.0,4.4,13544
B09P22HXH6,Lenovo 300 FHD Webcam with Full Stereo Dual Built-in mics | FHD 1080P 2,Computers&Accessories,1.0,5.0,66.0,4.1,10976
B00LM4X3XE,Parker Quink Ink Bottle,OfficeProducts,90.0,100.0,10.0,4.3,3061
B09YLFHFDW,Sony WI-C100 Wireless Headphones with Customizable Equalizer for Deep Bass,Electronics,1.0,2.0,43.0,3.6,2272
B07YWS9SP9,Zebronics,Computers&Accessories,599.0,999.0,40.0,4.0,7601
B002PD61Y4,D-Link DWA-131 300 Mbps Wireless Nano USB Adapter,Computers&Accessories,507.0,1.0,58.0,4.1,8131
B08WLY8V9S,Tukzer Gel Mouse Pad Wrist Rest Memory-Foam Ergonomic Mousepad| Cushion Wrist Support,Computers&Accessories,425.0,899.0,53.0,4.5,4219
B0873L7J6X,Infinity,Electronics,1.0,3.0,63.0,4.2,42775
B07YNHCW6N,Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10,Computers&Accessories,549.0,2.0,78.0,4.3,5556
B07232M876,Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone,Computers&Accessories,199.0,395.0,50.0,4.2,92595
B01MQ2A86A,Logitech M331 Silent Plus Wireless Mouse,Computers&Accessories,1.0,1.0,21.0,4.6,12375
B00KIE28X0,Camel Artist Acrylic Color Box - 9ml Tubes,Home&Kitchen,310.0,310.0,0.0,4.5,5882
B08BQ947H3,LIRAMARK Webcam Cover Slide,Computers&Accessories,149.0,149.0,0.0,4.3,10833
